Format,OpenTRACK,,,,,,
Name,2025 Autocross,,,,,,
Country,USA,,,,,,
City,"Brooklyn, Michigan",,,,,,
28,33.6,23.4,-0.54,297.1,0,1,1
28,33.7,24.84,-0.46,297.1,0,1,1
28,33.8,25.92,-0.68,297.1,0,1,1
29,33.9,26.64,-0.15,297.1,0,1,1
29,33.9,24.84,-0.3,297.1,0,1,1
29,34.3,20.16,-0.49,297.1,0,1,1
29,34.6,17.64,-0.38,297.1,0,1,1
30,35,11.52,-0.07,297.1,0,1,1
30,35.4,7.56,-0.22,297.1,0,1,1
30,35.7,5.04,-0.79,297.1,0,1,1
30,36.5,3.96,-0.14,297.1,0,1,1
31,37.3,3.6,-0.16,297.1,0,1,1
31,38.1,2.52,-0.21,297.1,0,1,1
31,38.9,1.08,-0.47,297.1,0,1,1
32,39.7,0,-0.08,297.1,0,1,1
32,39.4,-1.44,0.21,297.1,0,1,1
32,39.1,-4.68,0.26,297.1,0,1,1
32,38.8,-7.2,-0.12,297.12,0,1,1
33,38.5,-7.56,0.31,297.16,0,1,1
33,38.1,-7.2,-0.07,297.2,0,1,1
33,37.9,-6.48,0.15,297.2,0,1,1
34,37.6,-6.84,0.1,297.2,0,1,1
34,37.3,-5.4,0.32,297.2,0,1,1
34,37,-4.32,0.07,297.2,0,1,1
35,36.8,-2.88,0.17,297.2,0,1,1
35,36.3,-3.24,0.21,297.2,0,1,1
35,35.8,-3.96,0.25,297.2,0,1,1
36,35.3,-2.52,0.01,297.2,0,1,1
36,34.8,-0.72,-0.09,297.2,0,1,1
36,34.3,0,-0.22,297.2,0,1,1
37,33.7,3.24,-0.3,297.2,0,1,1
37,33.2,5.04,-0.31,297.2,0,1,1
37,32.6,6.48,0.17,297.2,0,1,1
38,32.1,7.2,-0.23,297.2,0,1,1
38,31.5,6.48,-0.33,297.2,0,1,1
38,30.9,3.96,0.21,297.2,0,1,1
39,30.3,2.16,-0.57,297.2,0,1,1
39,29.6,2.52,0,297.22,0,1,1
40,29,2.52,-0.36,297.26,0,1,1
40,28.4,2.52,-0.21,297.3,0,1,1
40,28.4,3.96,-0.2,297.3,0,1,1
41,28.4,5.04,-0.1,297.3,0,1,1
41,28.3,5.04,-0.21,297.3,0,1,1
41,28.3,5.04,-0.27,297.3,0,1,1
42,28.3,3.96,-0.45,297.3,0,1,1
42,28,3.24,-0.41,297.3,0,1,1
42,27.8,2.16,-0.12,297.3,0,1,1
42,27.5,0,-0.53,297.3,0,1,1
43,27.3,0,-0.18,297.3,0,1,1
43,27,-3.6,0.04,297.3,0,1,1
43,27,-9.36,0.23,297.3,0,1,1
44,26.9,-14.4,1.08,297.3,0,1,1
44,26.9,-21.96,0.76,297.3,0,1,1
44,26.8,-26.64,1.38,297.3,0,1,1
45,26.7,-32.04,1.02,297.3,0,1,1
45,26.7,-38.16,1.32,297.3,0,1,1
45,26.7,-40.68,0.16,297.3,0,1,1
45,26.6,-43.92,1.09,297.3,0,1,1
46,26.6,-46.44,1.76,297.3,0,1,1
46,26.6,-50.76,1.49,297.3,0,1,1
46,26.7,-54.72,1.59,297.3,0,1,1
46,26.8,-59.04,1.46,297.3,0,1,1
47,27,-60.84,0.94,297.28,0,1,1
47,27.1,-63,1.19,297.24,0,1,1
47,27.3,-63.72,1.72,297.2,0,1,1
47,26.9,-63.36,0.88,297.2,0,1,1
48,26.5,-64.08,1.07,297.2,0,1,1
48,26.1,-64.08,1.54,297.2,0,1,1
48,25.7,-63.72,0.91,297.2,0,1,1
48,25.3,-65.16,1.28,297.2,0,1,1
48,25.2,-66.6,1.49,297.2,0,1,1
49,25.2,-67.32,1.63,297.2,0,1,1
49,25.2,-67.68,1.19,297.2,0,1,1
49,25.1,-67.68,1.25,297.2,0,1,1
49,25.1,-66.24,1.61,297.2,0,1,1
50,25.1,-65.16,0.95,297.2,0,1,1
50,25.1,-65.16,1.49,297.2,0,1,1
50,25.1,-66.24,1,297.2,0,1,1
50,25,-66.24,1.46,297.2,0,1,1
50,25,-64.8,1.56,297.2,0,1,1
51,24.8,-64.8,1.55,297.2,0,1,1
51,24.5,-66.96,1.03,297.2,0,1,1
51,24.3,-70.92,1.26,297.18,0,1,1
51,24,-73.8,1.36,297.14,0,1,1
51,23.8,-74.16,1.07,297.1,0,1,1
52,23.7,-70.92,1.19,297.1,0,1,1
52,23.6,-63,1.11,297.1,0,1,1
52,23.6,-58.68,0.59,297.1,0,1,1
52,23.5,-56.16,0.73,297.1,0,1,1
52,23.4,-56.16,1.78,297.1,0,1,1
52,23.8,-59.4,0.74,297.1,0,1,1
53,24.2,-62.28,1.13,297.1,0,1,1
53,24.6,-64.8,1.22,297.12,0,1,1
53,25,-64.8,2.01,297.16,0,1,1
53,25.4,-65.16,1.87,297.2,0,1,1
53,25.4,-65.16,1.09,297.2,0,1,1
54,25.3,-64.44,1.53,297.2,0,1,1
54,25.3,-61.2,0.85,297.18,0,1,1
54,25.2,-59.04,0.27,297.14,0,1,1
54,25.1,-57.6,0.58,297.1,0,1,1
54,24.9,-57.96,1.17,297.1,0,1,1
55,24.7,-60.48,1.35,297.1,0,1,1
55,24.5,-61.92,1.6,297.08,0,1,1
55,24.3,-61.2,1.49,297.04,0,1,1
55,24.1,-60.12,1.44,297,0,1,1
55,23.9,-59.76,1.55,297,0,1,1
56,23.8,-60.12,1.49,297,0,1,1
56,23.6,-60.84,0.8,297,0,1,1
56,23.5,-61.92,1.34,297,0,1,1
56,23.4,-63.36,1.27,297,0,1,1
56,23.2,-64.08,1.28,297,0,1,1
57,23,-61.92,0.97,297,0,1,1
57,22.8,-55.08,0.84,296.98,0,1,1
57,22.6,-48.24,0.47,296.94,0,1,1
57,22.4,-34.92,-0.24,296.9,0,1,1
58,22.5,-25.56,-0.51,296.9,0,1,1
58,22.5,-4.32,-0.56,296.9,0,1,1
58,22.5,11.52,-0.68,296.9,0,1,1
58,22.5,31.68,-0.48,296.9,0,1,1
58,22.6,42.84,-0.74,296.9,0,1,1
59,22.5,55.44,-0.92,296.9,0,1,1
59,22.4,59.4,-0.7,296.9,0,1,1
59,22.4,61.2,-0.95,296.86,0,1,1
59,22.3,60.84,-1.38,296.78,0,1,1
59,22.2,62.28,-1.33,296.7,0,1,1
60,22.1,64.8,-1.47,296.7,0,1,1
60,21.9,72.72,-1.44,296.7,0,1,1
60,21.8,76.32,-1.33,296.7,0,1,1
60,21.7,80.28,-1.47,296.7,0,1,1
60,21.5,80.28,-1.28,296.7,0,1,1
61,22.1,74.16,-1.79,296.7,0,1,1
61,22.7,71.28,-1.11,296.7,0,1,1
61,23.3,70.56,-1.1,296.7,0,1,1
61,23.9,72.72,-1.46,296.7,0,1,1
61,24.5,78.12,-1.03,296.7,0,1,1
62,24.6,80.28,-1.62,296.7,0,1,1
62,24.7,81.72,-1.05,296.7,0,1,1
62,24.8,82.44,-1.3,296.7,0,1,1
62,24.9,81.72,-0.68,296.7,0,1,1
62,25,82.44,-0.59,296.7,0,1,1
63,24.6,82.8,-1.36,296.7,0,1,1
63,24.3,80.28,-1.8,296.7,0,1,1
63,23.9,77.4,-1.38,296.7,0,1,1
63,23.6,77.04,-0.5,296.7,0,1,1
63,23.2,78.48,-1.13,296.7,0,1,1
64,23.2,82.08,-1.53,296.7,0,1,1
64,23.2,87.48,-1.32,296.7,0,1,1
64,23.2,89.28,-0.86,296.72,0,1,1
64,23.2,86.76,-0.16,296.76,0,1,1
64,23.2,79.2,-0.06,296.8,0,1,1
65,23.3,62.28,-0.25,296.8,0,1,1
65,23.4,52.92,0,296.8,0,1,1
65,23.4,39.96,-0.28,296.8,0,1,1
65,23.5,30.6,-0.26,296.8,0,1,1
65,23.6,22.68,-0.57,296.8,0,1,1
65,23.8,16.2,-0.47,296.8,0,1,1
66,24,15.84,-1.02,296.8,0,1,1
66,24.3,17.64,-1.28,296.82,0,1,1
66,24.5,20.52,-1.13,296.86,0,1,1
66,24.7,24.48,-0.98,296.9,0,1,1
66,24.9,27,-1.14,296.9,0,1,1
66,25,29.16,-1.22,296.9,0,1,1
67,25.2,30.24,-1.21,296.9,0,1,1
67,25.4,31.68,-1.07,296.9,0,1,1
67,25.6,33.84,-0.97,296.9,0,1,1
67,25.7,37.8,-1.08,296.9,0,1,1
67,25.9,40.32,-0.53,296.9,0,1,1
68,26,37.44,-0.36,296.9,0,1,1
68,26.2,27.72,-0.34,296.9,0,1,1
68,26.4,18.36,-0.12,296.9,0,1,1
68,26.6,13.32,-0.74,296.9,0,1,1
68,26.9,10.08,-0.84,296.9,0,1,1
69,27.1,10.44,-0.73,296.88,0,1,1
69,27.4,15.48,-1.25,296.84,0,1,1
69,27.6,22.68,-0.86,296.8,0,1,1
69,27.9,27.72,-0.83,296.8,0,1,1
70,28.2,30.96,-0.77,296.8,0,1,1
70,28.4,34.56,-0.95,296.78,0,1,1
70,28.7,37.8,-0.82,296.74,0,1,1
70,29,39.6,-1.02,296.7,0,1,1
71,29.3,41.4,-0.79,296.7,0,1,1
71,29.6,46.08,-1.03,296.7,0,1,1
71,29.9,47.16,-0.46,296.68,0,1,1
71,30.2,46.8,-0.53,296.64,0,1,1
72,30.5,44.64,-0.74,296.6,0,1,1
72,30.8,43.92,-0.86,296.6,0,1,1
72,31.2,42.48,-1.18,296.6,0,1,1
72,31.5,43.92,-1.22,296.62,0,1,1
73,31.8,44.28,-1.1,296.66,0,1,1
73,32.2,45,-0.98,296.7,0,1,1
73,32.5,44.28,-0.91,296.7,0,1,1
73,32.8,43.2,-0.82,296.7,0,1,1
74,33.2,39.24,-0.57,296.72,0,1,1
74,33.5,36,-0.67,296.76,0,1,1
74,33.8,30.96,-0.94,296.8,0,1,1
74,33.9,27.72,-0.5,296.8,0,1,1
75,34,21.6,-0.2,296.8,0,1,1
75,34.1,16.56,-0.14,296.8,0,1,1
75,34.2,5.76,0.28,296.8,0,1,1
76,34.4,-4.32,0.36,296.8,0,1,1
76,34.7,-18,0.2,296.8,0,1,1
76,35.1,-23.76,0.4,296.8,0,1,1
76,35.4,-28.44,-0.09,296.8,0,1,1
77,35.8,-26.64,-0.21,296.8,0,1,1
77,36.1,-22.32,-0.05,296.8,0,1,1
77,36.3,-14.4,-0.1,296.8,0,1,1
78,36.4,-9.36,0.1,296.8,0,1,1
78,36.6,-3.6,0.2,296.8,0,1,1
78,36.7,-1.44,0.02,296.8,0,1,1
79,36.9,0,0.13,296.8,0,1,1
79,37,0,0.33,296.8,0,1,1
79,37.1,0,0.45,296.8,0,1,1
80,37.2,-1.44,0.12,296.82,0,1,1
80,37.3,-2.88,0.11,296.86,0,1,1
80,37.4,-6.48,0.47,296.9,0,1,1
80,37.5,-8.28,0.63,296.9,0,1,1
81,37.6,-11.52,0.44,296.9,0,1,1
81,37.7,-13.32,0.39,296.9,0,1,1
81,37.7,-15.12,0.57,296.9,0,1,1
82,37.8,-16.92,0.52,296.9,0,1,1
82,38,-16.56,0.45,296.9,0,1,1
83,38.3,-18.72,0.54,296.9,0,1,1
83,38.5,-21.6,1.17,296.9,0,1,1
83,38.7,-26.28,1.39,296.9,0,1,1
84,38.9,-31.32,1.04,296.9,0,1,1
84,38.9,-38.16,1.25,296.9,0,1,1
84,38.8,-42.48,1.19,296.9,0,1,1
85,38.7,-44.64,1.24,296.88,0,1,1
85,38.7,-45,1.16,296.84,0,1,1
85,38.6,-46.44,0.85,296.8,0,1,1
86,38.6,-47.88,1.34,296.8,0,1,1
86,38.6,-50.4,1.27,296.8,0,1,1
86,38.5,-52.2,1.35,296.8,0,1,1
87,38.5,-55.08,1.54,296.8,0,1,1
87,38.5,-56.52,1.52,296.8,0,1,1
87,38.2,-57.6,1.49,296.8,0,1,1
88,37.9,-57.24,1.34,296.8,0,1,1
88,37.6,-56.16,1.42,296.8,0,1,1
88,37.3,-55.44,1.48,296.8,0,1,1
89,37,-55.8,1.73,296.8,0,1,1
89,37,-55.8,1.48,296.8,0,1,1
89,37.1,-57.6,1.41,296.8,0,1,1
90,37.1,-60.12,1.21,296.8,0,1,1
90,37.1,-60.84,1.37,296.8,0,1,1
90,37.2,-57.6,1.14,296.8,0,1,1
91,37.1,-54.72,1.39,296.8,0,1,1
91,36.9,-47.52,1.37,296.8,0,1,1
91,36.8,-43.56,1.11,296.78,0,1,1
92,36.6,-39.6,1.11,296.74,0,1,1
92,36.5,-39.6,1.39,296.7,0,1,1
92,36.3,-40.32,1.11,296.7,0,1,1
93,36.1,-39.24,1.08,296.7,0,1,1
93,35.9,-31.32,0.81,296.68,0,1,1
93,35.7,-19.44,0.46,296.64,0,1,1
94,35.4,-8.28,0.87,296.6,0,1,1
94,35.5,6.84,0.81,296.6,0,1,1
94,35.6,11.52,0.72,296.6,0,1,1
95,35.7,14.04,1,296.6,0,1,1
95,35.8,13.32,0.91,296.6,0,1,1
95,35.8,12.24,0.73,296.6,0,1,1
96,35.9,10.44,0.23,296.6,0,1,1
96,36.1,7.92,0.05,296.6,0,1,1
96,36.2,5.76,0.09,296.6,0,1,1
97,36.3,2.52,-0.22,296.6,0,1,1
97,36.4,0,-0.02,296.6,0,1,1
97,36.7,0,-0.22,296.6,0,1,1
98,37,3.24,-0.33,296.6,0,1,1
98,37.3,7.92,-0.52,296.6,0,1,1
98,37.5,15.12,-0.84,296.6,0,1,1
99,37.8,19.08,-0.71,296.6,0,1,1
99,38,21.6,-0.65,296.6,0,1,1
99,38.2,24.48,-0.91,296.6,0,1,1
100,38.4,25.56,-0.94,296.6,0,1,1
100,38.6,29.52,-1,296.6,0,1,1
100,38.7,35.28,-0.81,296.6,0,1,1
100,38.8,39.24,-1.02,296.6,0,1,1
101,38.8,44.28,-1.53,296.6,0,1,1
101,38.8,52.2,-0.93,296.62,0,1,1
101,38.8,54.72,-0.81,296.66,0,1,1
102,38.8,51.84,-1.06,296.7,0,1,1
102,38.9,47.52,-1.27,296.7,0,1,1
102,39,39.6,-0.98,296.7,0,1,1
103,39.1,30.96,-0.76,296.7,0,1,1
103,39.2,27,-0.94,296.7,0,1,1
103,39.3,27,-1.11,296.7,0,1,1
104,39.4,27.72,-1.1,296.7,0,1,1
104,39.5,28.44,-0.7,296.7,0,1,1
104,39.7,28.8,-0.93,296.68,0,1,1
105,39.8,25.2,-0.85,296.64,0,1,1
105,40,19.08,-0.93,296.6,0,1,1
106,40.1,14.4,-0.84,296.6,0,1,1
106,40.2,12.96,-1.04,296.6,0,1,1
106,40.4,13.68,-1.01,296.58,0,1,1
107,40.5,16.56,-0.91,296.54,0,1,1
107,40.7,23.04,-1.14,296.5,0,1,1
107,40.9,29.52,-1.48,296.5,0,1,1
108,41.1,36,-1.24,296.5,0,1,1
108,41.4,39.6,-0.85,296.5,0,1,1
108,41.6,41.04,-1,296.5,0,1,1
109,41.9,38.52,-0.96,296.5,0,1,1
109,41.8,31.68,-0.95,296.5,0,1,1
109,41.8,28.8,-0.86,296.5,0,1,1
110,41.8,25.2,-1.01,296.5,0,1,1
110,41.8,24.12,-1.05,296.5,0,1,1
110,41.8,24.48,-0.61,296.5,0,1,1
111,41.9,25.92,-0.75,296.5,0,1,1
111,42.1,23.76,-0.88,296.5,0,1,1
111,42.2,21.6,-0.72,296.5,0,1,1
112,42.3,18,-0.48,296.5,0,1,1
112,42.4,15.12,-0.62,296.5,0,1,1
113,42.5,12.24,-0.63,296.5,0,1,1
113,42.6,11.16,-0.43,296.5,0,1,1
113,42.7,11.88,-0.67,296.52,0,1,1
114,42.8,12.6,-0.78,296.56,0,1,1
114,42.9,12.24,-0.54,296.6,0,1,1
114,43.1,14.04,-0.36,296.6,0,1,1
115,43.3,11.88,-0.43,296.6,0,1,1
115,43.5,10.44,-0.53,296.6,0,1,1
116,43.8,11.16,-0.64,296.6,0,1,1
116,44,11.88,-0.43,296.6,0,1,1
116,44,15.12,-0.4,296.6,0,1,1
117,44.1,15.84,-0.57,296.6,0,1,1
117,44.1,16.2,-0.71,296.58,0,1,1
117,44.2,14.76,0,296.54,0,1,1
118,44.2,10.8,0,296.5,0,1,1
118,44.4,9,-0.38,296.5,0,1,1
119,44.6,7.56,-0.49,296.5,0,1,1
119,44.8,6.12,-0.03,296.52,0,1,1
119,45.1,2.88,-0.2,296.56,0,1,1
120,45.3,2.52,0.08,296.6,0,1,1
120,45.4,-2.16,-0.16,296.6,0,1,1
121,45.5,-5.76,1.17,296.6,0,1,1
121,45.6,-13.68,1,296.6,0,1,1
121,45.7,-19.44,0.13,296.6,0,1,1
122,45.8,-27.36,0.95,296.6,0,1,1
122,45.6,-33.12,1.23,296.6,0,1,1
123,45.5,-36.72,0.34,296.6,0,1,1
123,45.3,-36.72,0.55,296.6,0,1,1
123,45.2,-36,0.78,296.6,0,1,1
124,45,-33.12,1.03,296.6,0,1,1
124,44.8,-32.04,1.12,296.6,0,1,1
125,44.6,-36.36,1.12,296.6,0,1,1
125,44.5,-39.24,1.13,296.62,0,1,1
126,44.3,-40.68,0.76,296.66,0,1,1
126,44.1,-36.36,0.94,296.7,0,1,1
126,43.8,-29.52,0.41,296.7,0,1,1
127,43.5,-16.92,0.13,296.7,0,1,1
127,43.1,-11.16,0.89,296.7,0,1,1
128,42.8,-7.2,0.7,296.7,0,1,1
128,42.5,-6.84,1.01,296.7,0,1,1
128,42.3,-9.72,1.07,296.7,0,1,1
129,42.1,-11.88,1.21,296.7,0,1,1
129,41.9,-14.04,1.05,296.7,0,1,1
130,41.8,-16.92,0.9,296.7,0,1,1
130,41.6,-22.32,1.07,296.7,0,1,1
130,41.6,-29.52,1.09,296.7,0,1,1
131,41.6,-35.64,1.16,296.7,0,1,1
131,41.7,-40.68,1.76,296.7,0,1,1
132,41.7,-45.36,1.39,296.7,0,1,1
132,41.7,-46.8,1.22,296.7,0,1,1
132,41.7,-50.76,1.14,296.7,0,1,1
133,41.7,-51.12,1.42,296.7,0,1,1
133,41.7,-52.2,1.66,296.7,0,1,1
134,41.6,-53.64,1.4,296.7,0,1,1
134,41.6,-55.44,1.27,296.7,0,1,1
134,41.5,-55.8,1.42,296.7,0,1,1
135,41.3,-56.16,1.41,296.7,0,1,1
135,41.2,-56.16,1.41,296.68,0,1,1
135,41,-57.6,1.57,296.64,0,1,1
136,40.9,-59.04,1.72,296.6,0,1,1
136,40.8,-59.04,1.53,296.6,0,1,1
137,40.8,-61.92,1.51,296.6,0,1,1
137,40.8,-63.72,1.3,296.58,0,1,1
137,40.7,-63.72,1.58,296.54,0,1,1
138,40.7,-62.64,1.32,296.5,0,1,1
138,40.6,-61.56,1.46,296.5,0,1,1
138,40.6,-58.68,1.33,296.5,0,1,1
139,40.5,-59.4,1.24,296.48,0,1,1
139,40.4,-57.96,1.08,296.44,0,1,1
139,40.3,-53.28,0.68,296.4,0,1,1
140,40.5,-47.88,0.38,296.4,0,1,1
140,40.7,-37.44,0.66,296.4,0,1,1
140,40.9,-17.64,0.75,296.4,0,1,1
141,41.1,-6.84,0.24,296.4,0,1,1
141,41.2,5.04,0.77,296.4,0,1,1
141,40.7,11.52,1.34,296.4,0,1,1
142,40.2,17.28,1.02,296.4,0,1,1
142,39.7,20.52,0.8,296.4,0,1,1
143,39.1,26.28,0.91,296.4,0,1,1
143,38.6,31.68,0.52,296.4,0,1,1
143,38.3,29.16,0.86,296.4,0,1,1
144,38,19.44,1.02,296.4,0,1,1
144,37.7,13.68,0.53,296.4,0,1,1
144,37.4,11.16,-0.33,296.4,0,1,1
145,37.1,12.96,-0.59,296.4,0,1,1
145,36.8,17.64,0.24,296.4,0,1,1
145,36.5,18.36,-0.59,296.4,0,1,1
146,36.2,26.64,-0.61,296.4,0,1,1
146,35.8,30.96,-0.11,296.4,0,1,1
146,35.5,29.16,0.73,296.4,0,1,1
147,35.4,16.56,0.2,296.4,0,1,1
147,35.3,3.96,-0.1,296.4,0,1,1
147,35.1,-12.6,-0.02,296.42,0,1,1
148,35,-18.36,-0.5,296.46,0,1,1
148,34.9,-19.44,-0.71,296.5,0,1,1
148,34.8,-12.96,-1.04,296.5,0,1,1
149,34.8,2.16,-1.59,296.5,0,1,1
149,34.8,16.56,-1.54,296.5,0,1,1
150,34.7,33.12,-1.26,296.5,0,1,1
150,34.7,41.76,-0.83,296.5,0,1,1
150,34.6,50.4,-1.32,296.5,0,1,1
151,34.4,55.44,-1.21,296.5,0,1,1
151,34.3,59.76,-1.07,296.5,0,1,1
151,34.1,60.84,-1.06,296.5,0,1,1
152,34,62.64,-1.23,296.5,0,1,1
152,33.8,63.72,-1.13,296.5,0,1,1
152,33.7,68.04,-1.44,296.5,0,1,1
153,33.5,70.56,-1.13,296.52,0,1,1
153,33.3,67.32,-1.06,296.56,0,1,1
153,33.1,61.92,-1.23,296.6,0,1,1
153,32.9,56.16,-1.69,296.6,0,1,1
154,32.6,55.08,-0.83,296.6,0,1,1
154,32.3,57.6,-1.23,296.6,0,1,1
154,32.1,59.04,-0.92,296.6,0,1,1
155,31.8,66.24,-1.07,296.6,0,1,1
155,31.3,71.64,-1.22,296.6,0,1,1
155,30.8,76.32,-0.94,296.6,0,1,1
156,30.3,72.36,-0.5,296.6,0,1,1
156,29.8,57.96,-0.55,296.6,0,1,1
156,29.4,48.96,-1.34,296.6,0,1,1
157,29.2,38.52,-1.62,296.6,0,1,1
157,29,36.72,-1.62,296.6,0,1,1
157,28.8,39.96,-1.47,296.58,0,1,1
157,28.6,42.12,-1.12,296.54,0,1,1
158,28.4,46.44,-0.66,296.5,0,1,1
158,28.3,47.88,-0.8,296.5,0,1,1
158,28.2,47.88,-1.27,296.5,0,1,1
159,28.1,45,-1.34,296.52,0,1,1
159,28,36.36,-1.72,296.56,0,1,1
159,27.9,32.04,-1.49,296.6,0,1,1
159,28.5,27,-1.39,296.6,0,1,1
160,29.1,27.36,-1.59,296.6,0,1,1
160,29.7,31.68,-1.54,296.6,0,1,1
160,30.3,35.64,-1.81,296.6,0,1,1
160,30.9,43.56,-1.75,296.6,0,1,1
161,30.5,48.6,-1.3,296.6,0,1,1
161,30.1,53.28,-1.4,296.6,0,1,1
161,29.7,55.44,-1.06,296.6,0,1,1
161,29.3,52.92,-1.36,296.6,0,1,1
162,28.9,50.4,-1.76,296.6,0,1,1
162,28.5,46.44,-1.79,296.6,0,1,1
162,28.1,45.72,-1.7,296.6,0,1,1
162,27.7,48.24,-1.69,296.6,0,1,1
163,27.3,51.84,-2,296.6,0,1,1
163,26.9,55.44,-1.68,296.6,0,1,1
163,26.7,58.32,-1.67,296.6,0,1,1
163,26.5,60.12,-2.01,296.6,0,1,1
164,26.3,61.56,-1.89,296.58,0,1,1
164,26.2,61.92,-0.94,296.54,0,1,1
164,26,60.48,-1.38,296.5,0,1,1
164,26,58.68,-1.82,296.5,0,1,1
164,25.9,57.96,-0.71,296.5,0,1,1
165,25.9,58.32,-1.8,296.5,0,1,1
165,25.8,61.2,-1.02,296.5,0,1,1
165,25.8,62.64,-1.25,296.5,0,1,1
165,25.6,60.48,-0.65,296.5,0,1,1
166,25.5,55.8,-0.98,296.5,0,1,1
166,25.4,51.48,-1.21,296.5,0,1,1
166,25.2,44.64,-0.53,296.5,0,1,1
166,25.1,38.88,-0.46,296.5,0,1,1
167,25,26.64,-1.12,296.5,0,1,1
167,24.8,19.44,-1.4,296.5,0,1,1
167,24.7,16.92,-0.7,296.5,0,1,1
167,24.6,16.92,0.09,296.5,0,1,1
168,24.5,14.4,0.21,296.5,0,1,1
168,24.6,8.64,-0.53,296.5,0,1,1
168,24.6,4.32,0.42,296.5,0,1,1
168,24.6,-1.08,0.25,296.5,0,1,1
168,24.7,-3.96,-0.31,296.5,0,1,1
169,24.7,-4.32,0.1,296.5,0,1,1
169,24.8,-5.4,0.26,296.5,0,1,1
169,24.9,-6.12,0.05,296.5,0,1,1
169,25,-6.12,0.05,296.5,0,1,1
170,25.2,-12.96,1.07,296.5,0,1,1
170,25.3,-20.16,0.93,296.5,0,1,1
170,25.5,-25.92,0.32,296.5,0,1,1
170,25.7,-32.76,1.14,296.5,0,1,1
171,25.9,-36.72,0.62,296.48,0,1,1
171,26.2,-42.84,0.45,296.44,0,1,1
171,26.4,-45.36,1.18,296.4,0,1,1
171,26.2,-48.6,1.05,296.4,0,1,1
172,26.1,-48.6,1.21,296.4,0,1,1
172,25.9,-47.88,1.23,296.4,0,1,1
172,25.7,-48.24,0.85,296.4,0,1,1
172,25.6,-50.4,1.72,296.4,0,1,1
172,25.7,-53.28,0.64,296.4,0,1,1
173,25.7,-57.6,1.75,296.4,0,1,1
173,25.8,-59.04,1.04,296.4,0,1,1
173,25.9,-59.04,1.1,296.4,0,1,1
173,26,-59.4,1.7,296.4,0,1,1
174,25.9,-60.48,1.08,296.4,0,1,1
174,25.8,-63,0.75,296.4,0,1,1
174,25.7,-63.36,1.31,296.4,0,1,1
174,25.6,-62.28,1.55,296.4,0,1,1
175,25.5,-61.2,1.65,296.4,0,1,1
175,25.5,-60.84,1.8,296.4,0,1,1
175,25.4,-60.84,1.6,296.4,0,1,1
175,25.3,-60.48,1.22,296.42,0,1,1
175,25.3,-57.96,1.19,296.46,0,1,1
176,25.2,-57.6,0.86,296.5,0,1,1
176,25.4,-57.24,0.75,296.5,0,1,1
176,25.5,-56.16,0.61,296.5,0,1,1
176,25.7,-56.16,0.71,296.5,0,1,1
177,25.9,-56.52,1.25,296.5,0,1,1
177,26,-55.8,0.78,296.5,0,1,1
177,26.2,-54,1.21,296.5,0,1,1
177,26.4,-52.2,1.13,296.5,0,1,1
177,26.5,-51.48,1.27,296.5,0,1,1
178,26.7,-51.84,1.14,296.5,0,1,1
178,26.9,-51.48,1.3,296.5,0,1,1
178,27.1,-52.2,1.24,296.5,0,1,1
178,27.4,-54,0.85,296.5,0,1,1
178,27.6,-56.16,1.16,296.48,0,1,1
179,27.9,-57.24,1.59,296.44,0,1,1
179,28.1,-56.88,0.94,296.4,0,1,1
179,28.2,-54,1.14,296.4,0,1,1
179,28.2,-50.4,1.24,296.4,0,1,1
179,28.3,-47.88,1.09,296.4,0,1,1
180,28.4,-46.08,1.15,296.4,0,1,1
180,28.5,-46.08,1.18,296.4,0,1,1
180,28.7,-46.8,1.24,296.4,0,1,1
180,28.9,-48.6,1.43,296.4,0,1,1
180,29.1,-50.76,1.79,296.42,0,1,1
181,29.3,-51.84,1.11,296.46,0,1,1
181,29.5,-50.04,1.06,296.5,0,1,1
181,29.7,-46.8,1.21,296.5,0,1,1
181,29.9,-42.84,1.07,296.5,0,1,1
181,30,-41.04,1.31,296.5,0,1,1
182,30.2,-40.68,0.94,296.5,0,1,1
182,30.4,-39.24,1.37,296.5,0,1,1
182,30.5,-41.04,0.92,296.5,0,1,1
182,30.7,-40.32,1.38,296.5,0,1,1
183,30.8,-40.68,1.32,296.48,0,1,1
183,31,-39.96,1.4,296.44,0,1,1
183,31.1,-37.08,0.81,296.4,0,1,1
183,31.2,-33.12,0.75,296.4,0,1,1
184,31.3,-28.08,0.88,296.4,0,1,1
184,31.4,-23.04,0.68,296.4,0,1,1
184,31.4,-16.92,0.46,296.4,0,1,1
184,31.5,-14.4,0.53,296.4,0,1,1
185,31.7,-12.6,0.79,296.4,0,1,1
185,31.9,-12.6,0.41,296.4,0,1,1
185,32.1,-12.96,0.56,296.4,0,1,1
185,32.3,-15.48,0.59,296.4,0,1,1
186,32.5,-17.28,0.84,296.4,0,1,1
186,32.6,-18,0.99,296.4,0,1,1
186,32.7,-18,0.62,296.4,0,1,1
186,32.8,-15.48,0.34,296.4,0,1,1
187,32.9,-14.4,0.54,296.4,0,1,1
187,32.9,-13.68,0.02,296.4,0,1,1
187,32.8,-14.4,0.04,296.4,0,1,1
188,32.8,-13.68,0.15,296.4,0,1,1
188,32.7,-7.2,-0.62,296.42,0,1,1
188,32.6,0,-0.68,296.46,0,1,1
188,32.5,14.76,-1.22,296.5,0,1,1
